DOE,School - The School for Inquiry and Social Justice,2
DOE,School - PS 204 Morris Heights,2
DOE,School - Bronx High School of Science,2
DOE,School - PS X176,2
DOE,School - PS 65 The Academy of Innovative Learning,2
DOE,School - JHS 166 George Gershwin,2
DOE,School - High School for Youth and Community Development at Erasmus,2
FDNY,Bureau of Fire Prevention - Gas Station Discharge Unit - Inspections,2
DOE,School - Thurgood Marshall Academy Lower School,2
DOE,School - International School for Liberal Arts,2
DOE,School - MS 390,2
DOE,School - PS 108 Captain Vincent G Fowler,2
DOE,School - PS 150 Tribeca Learning Center,2
DOE,School - PS K721 Brooklyn Occupational Training Center,2
DOE,School - Essex Street Academy,2
DOE,School - Mott Hall V,2
DOE,School - The East Village Community School,2
DOE,School - PS 184 Flushing Manor,2
DOE,School - The Fresh Creek School,2
DOE,School - JHS 189 Daniel Carter Beard,2
DOE,School - JHS 158 Marie Curie,2
DOE,School - Girls Preparatory Charter School of New York,1
DSNY,CFC - Brooklyn South,1
DOE,School - Vista Academy,1
DOE,School - Thomas A Edison Career and Technical Education High School,1
DOE,School - School of Diplomacy,1
DOE,School - PS-MS138 Sunrise,1
DOE,School - PS 6,1
DOE,School - PS 5 Port Morris,1
DOE,School - PS 7 Kingsbridge,1
DOE,School - PS 212 Midtown West,1
DOE,School - PS K369 Coy L Cox School,1
DOE,School - New Voices School of Academic and Creative Arts,1
DOB,DOB,1
DOE,School - Metropolitan Lighthouse Charter School,1
DOE,School - Lower Manhattan Community Middle School,1
DOE,School - Academy for Software Engineering,1
DOE,School - Academy of Hospitality and Tourism,1
DOE,School - Harriet Tubman Charter School,1
DOE,School - Believe Northside Charter High School,1
DOE,School - Bronx Green Middle School,1
DOE,School - Beginning With Children Charter School,1
DOE,School - Collaborative Academy of Science, Technology, and Law,1
DOE,School - The Renaissance Charter School,1
DOE,School - Staten Island School of Civic Leadership,1
DOE,School - Harlem Prep Charter School,1
DOE,School - Leadership Preparatory Ocean Hill Charter School,1
DOE,School - IS 232,1
DOE,School - In-Tech Academy (MS - High School 368),1
DOE,School - PS 124 Yung Wing,1
DOE,School - JHS 98 Herman Ridder,1
DOE,School - J M Rapport School Career Development,1
DOE,School - Kipp Academy Charter School,1
DOE,School - Kappa III,1
DOE,School - MS 223 The Laboratory School of Finance and Technology,1
DOE,School - Banana Kelly High School,1
DOE,School - PS 126 Jacob Riis Community School,1
DOE,School - PS 184 Newport,1
DOE,School - PS 370,1
DOE,School - IS 49 Berta A Dreyfus,1
DOE,School - PS 66,1
DOE,School - PS 86,1
DOE,School - PS 199X The Shakespeare School,1
DOE,School - PS M721 Manhattan Occupational Training Center,1
DOE,School - PS 154 Harriet Tubman,1
DOE,School - Robert H Goddard High School of Communication Arts and Technology,1
DOE,School - Secondary School for Law,1
DOE,School - IS 349 Math, Science, and Technology,1
DOE,School - High School for Teaching and the Professions,1
DOE,School - Urban Assembly New York Harbor School,1
DOE,School - Brooklyn Excelsior Charter School,1
DOE,School - Achievement First Apollo Charter School,1
DOE,School - Archer Elementary School,1
DOE,School - Central Park East I,1
DOE,School - The Urban Assembly Unison School,1
DOE,School - The Hunts Point School,1
DOE,School - The Active Learning Elementary School,1
DOE,School - Success Academy Charter School Manhattan 1,1
DOE,School - Riverdale - Kingsbridge Academy (Middle School-High School 141),1
DOE,School - Renaissance Charter School,1
DOE,School - PS R037,1
DOE,School - PS K753 School for Career Development,1
DOE,School - Cypress Hills Collegiate Preparatory School,1
DOE,School - PS 134,1
DOE,School - PS 132 Garret A Morgan,1
DOE,School - Hunters Point Community Middle School,1
DOE,School - High School for Excellence and Innovation,1
DOE,School - IS 30 Mary White Ovington,1
DOE,School - Foreign Language Academy of Global Studies,1
DOE,School - Eleanor Roosevelt High School,1
DOE,School - IS 96 Seth Low,1
DOE,School - Brooklyn College Academy,1
DOE,School - Adult and Continuing Education,1
DOE,School - Isaac Newton Middle School for Math and Science,1
DOE,School - The Opportunity Charter School,1
DOE,School - Secondary School for Journalism,1
DOE,School - PS Q177,1
DOE,School - PS 89 Cypress Hills,1
DOE,School - Middle School for the Arts,1
DOE,School - PS 307 Eames Place,1
DOE,School - Harlem Children's Zone Promise Academy II Charter School,1
DOE,School - PS 163 Flushing Heights,1
DOE,School - PS 104 The Bays Water,1
DOE,School - PS 186 Castlewood,1
DOE,School - Multicultural High School,1
DOE,School - PS 224,1
DOE,School - PS 280,1
DOE,School - PS 325,1
DOE,School - Fort Greene Preparatory Academy,1
DOE,School - Celia Cruz Bronx High School of Music,1
DOE,School - Brooklyn Secondary School for Collaborative Studies,1
DOE,School - PS 79 Creston,1
DOE,School - School for Community Research and Learning,1
DOE,School - Professional Performing Arts High School,1
DOE,School - Elm Tree Elementary School,1
DOE,School - PS X114 Luis Llorens Torres Schools,1
DOE,School - Community School for Social Justice,1
DOE,School - Pelham Academy of Academics and Community Engagement,1
DOE,School - School of Business, Finance, and Entrepreneurship,1
DOE,School - PS 186 Walter J Damrosch School,1
DOE,School - PS 181 Brookfield,1
DOE,School - Academy for Young Writers A,1
DOE,School - JHS 383 Philippa Schuyler,1
DOE,School - Our World Neighborhood Charter School,1
DOE,School - Harlem Hebrew Language Charter School,1
DOE,School - Entrada Academy,1
DOE,School - Brownsville Academy High School,1
DOE,School - Bronx Engineering and Technology Academy,1
DOE,School - Baychester Middle School,1
DOE,School - PS 190 Sheffield,1
OMB,OMB,1
DOE,School - Van Siclen Community Middle School,1
DOE,School - Upper School at PS 25,1
DOE,School - The Metropolitan High School,1
DOE,School - The Anderson School,1
DOE,School - PS 34 John Harvard,1
DOE,School - Mott Haven Academy Charter School,1
DOE,School - MS 399,1
DOE,School - High School for Arts, Imagination and Inquiry,1
DOE,School - Global Neighborhood Secondary School,1
DOE,School - Bedford Stuyvesant Preparatory High School,1
DOE,School - Agnes Y Humphrey School for Leadership,1
DOE,School - Urban Scholars Community School,1
DOE,School - Urban Assembly School for Wildlife Conservation,1
DOE,School - Success Academy Charter School Harlem 5,1
DOE,School - Staten Island Community Charter School,1
DOE,School - PS M226,1
DOE,School - PS 94,1
DOE,School - PS 81Q Jean Paul Richter,1
DOE,School - Millennium High School,1
DOE,School - Manhattan Business Academy,1
DOE,School - Far Rockaway High School,1
DOE,School - Fannie Lou Hamer Freedom High School,1
DOE,School - Eximius College Preparatory Academy: A College Board School,1
DOE,School - Baychester Academy,1
DOE,Department of Education - Parent Support,1
DOE,School - Young Women's Leadership School - Astoria,1
DOE,School - Success Academy Charter School Harlem 4,1
DOE,School - Pablo Neruda Academy for Architecture and World Studies,1
DOE,School - PS-MS 4 Crotona Park West,1
DOE,School - PS 811 - Queens,1
DOE,School - PS 41 Crocheron,1
DOE,School - PS 14 Cornelius Vanderbilt,1
DOE,School - Liberation Diploma Plus,1
DOE,School - Leon M Goldstein High School for the Sciences,1
DOE,School - Kingsbridge International High School,1
DOE,School - Harlem Renaissance High School,1
DOE,School - Globe School for Environmental Research,1
DOE,School - Community Voices Middle School,1
DOE,School - Brooklyn Ascend Charter School,1
DOE,School - Bronx Studio School for Writers and Artists,1
DOE,School - Brighter Choice Community School,1
DOE,School - ALC MS 258,1
DOE,School - Young Women's Leadership School - Queens,1
DOE,School - Queens Academy High School,1
DOE,School - PS 198,1
DOE,School - PS 18 Edward Bush,1
DOE,School - Origins High School,1
DOE,School - MS 131,1
DOE,School - Life Academy High School for Film and Music,1
DOE,School - IS 318 Eugenio Maria De Hostos,1
DOE,School - Emolior Academy,1
DOE,School - ALC Grady High School,1
ACS,Early Care and Education Information Unit,1
TFA,TFA,1
NYPD,New York Police Precinct,1
HPD,HPD,1
DOE,School - Ross Global Academy Charter School,1
DOE,School - Repertory Company High School for Theatre Arts,1
DOE,School - PS 721 - Manhattan Occupational Training Center,1
DOE,School - PS 62 Chester Park,1
DOE,School - PS 17,1
DOE,School - Mott Hall Elementary School,1
DOE,School - Manhattan Charter School II,1
DOE,School - James Madison High School,1
DOE,School - International High School at Laguardia Community College,1
DOE,School - Bronx International High School,1
DOE,School - The Academy for Excellence through the Arts,1
DOE,School - Secondary School for Research,1
DOE,School - PS X010,1
DOE,School - PS K134,1
DOE,School - PS 225 Seaside,1
DOE,School - PS 219 Paul Klapper,1
DOE,School - Kipp STAR College Preparatory,1
DOE,School - Kings Collegiate Charter School,1
DOE,School - JHS 14 Shell Bank,1
DOE,School - High School of Arts and Technology,1
DOE,School - High School for Arts and Business,1
DOE,School - Franklin K Lane Campus YABC,1
DOE,School - Excellence Boys Charter School,1
DOE,School - Bronx Charter School for the Arts,1
DOE,School - Bronx Center for Science and Mathematics,1
DOE,School - Bard High School Early College Queens,1
DOE,School - Astor Collegiate Academy,1
DOE,School - Alfred E Smith Campus YABC,1
DOE,School - Acorn High School for Social Justice,1
DORIS,DORIS,1
DOE,School - West Prepartory Academy,1
DOE,School - Waterside Children's Studio School,1
DOE,School - Urban Assembly Academy of Arts and Letters,1
DOE,School - PS Q16 The Nancy DeBenedittis School,1
DOE,School - PS 315 Lab School,1
DOE,School - PS 28 The Thomas Emanuel Early Childhood Center,1
DOE,School - PS 277,1
DOE,School - PS 231,1
DOE,School - PS 176,1
DOE,School - PS 165 Edith K Bergtraum,1
DOE,School - New Millennium Business Academy Middle School,1
DOE,School - Inwood Academy for Leadership Charter School,1
DOE,School - Icahn Charter School 5,1
DOE,School - IS 364 Gateway,1
DOE,School - Hostos-Lincoln Academy of Science,1
DOE,School - Global Community Charter School,1
DOE,School - George Washington Carver High School for the Sciences,1
DOE,School - Carl C Icahn Bronx North Charter School,1
DOE,School - Academy for Public Relations,1
DOE,School - ALC Lafayette Academy,1
DOE,School - PS 326,1
DOE,School - PS 31 Samuel F Dupont,1
DOE,School - PS 23 The New Children's School,1
DOE,School - PS 21 Margaret Emery - Elm Park,1
DOE,School - New Horizons School,1
DOE,School - Harlem Link Charter School,1
DOE,School - Green Dot New York Charter School,1
DOE,School - Eagle Academy for Young Men III,1
DOE,School - Brooklyn Landmark Elementary School,1
DOE,Alternative Superintendency,1
DOE,School - PS 39 Francis J Murphy Jr,1
DOE,School - Village Academy,1
DOE,School - Peace and Diversity Academy,1
DOE,School - PS 96,1
DOE,School - PS 44 Marcus Garvey,1
DOE,School - PS 23 at Queens Children Center,1
DOE,School - PS 203 Oakland Gardens,1
DOE,School - PS 157 Grove Hill,1
DOE,School - PS 134 Hollis,1
DOE,School - New Design High School,1
DOE,School - Mount Eden Children's Academy,1
DOE,School - Manhattan Village Academy,1
DOE,School - MS 596 Peace Academy,1
DOE,School - Herbert H Lehman YABC,1
DOE,School - Global Technology Preparatory,1
DOE,School - Frances Perkins Academy,1
DOE,School - Cornerstone Academy for Social Action Middle School (CASA),1
DOE,School - Bronx Park Middle School,1
DOE,School - Waterside School for Leadership,1
DOE,School - South Bronx Classical Charter School,1
DOE,School - PS 721 Stephen Mcsweeney School,1
DOE,School - PS 36,1
DOE,School - PS 309 George E Wibecan,1
DOE,School - PS 257 John F Hylan,1
DOE,School - PS 147 Isaac Remsen,1
DOE,School - New York French American Charter School,1
DOE,School - Cornerstone Academy for Social Action,1
DOE,School - Bedford Stuyvesant Collegiate Charter School,1
DOE,School - Arts and Media Preparatory Academy,1
DOE,School - Achievement First Endeavor Charter School,1
DOE,School - ALC Fundamentals Academy,1
DOE,School - World Academy for Total Community Health High School,1
DOE,School - Waterside Childrens Studio School,1
DOE,School - Soundview Academy for Culture and Scholarship,1
DOE,School - Pan American International High School at Monroe,1
DOE,School - PS-IS 187 Hudson Cliffs,1
DOE,School - PS R373,1
DOE,School - PS 9,1
DOE,School - PS 396 - Brooklyn,1
DOE,School - PS 212 - Bronx,1
DOE,School - PS 154 Queens,1
DOE,School - PS 130 Hernando Desoto,1
DOE,School - Madiba Prep Middle School,1
DOE,School - International High School at Lafayette,1
DOE,School - Hyde Leadership Charter School,1
DOE,School - Humanities Preparatory Academy,1
DOE,School - Frederick Douglass Academy V Middle School,1
DOE,School - Bronx Leadership Academy II High School,1
DOE,School - The New School for Leadership and Journalism,1
DOE,School - Rockway Park High School for Environmental Sustainability,1
DOE,School - Professional Performing Arts,1
DOE,School - PS Q255,1
DOE,School - PS 771,1
DOE,School - PS 44 David C Farragut,1
DOE,School - PS 287 Bailey K Ashford,1
DOE,School - PS 256,1
DOE,School - PS 155,1
DOE,School - Metropolitan Diploma Plus High School,1
DOE,School - Manhattan International High School,1
DOE,School - Jonas Bronck Academy,1
DOE,School - John V Lindsay Wildcat Academy Charter School,1
DOE,School - IS 303 Leadership and Community Service,1
DOE,School - High School for Public Service - Heroes of Tomorrow,1
DOE,School - City College Academy of the Arts,1
DOE,School - Queens Collegiate: A College Board School,1
DOE,School - Providing Urban Learners Success in Education High School,1
DOE,School - PS K141,1
DOE,School - PS 75 School of Research and Discovery,1
DOE,School - PS 197,1
DOE,School - PS 18 Park Terrace,1
DOE,School - PS 174 Dumont,1
DOE,School - PS 108 Philip J Abinanti,1
DOE,School - Muscota,1
DOE,School - G Westinghouse Evening High School,1
DOE,School - Fanny High School for Fire and Life Safety,1
DOE,School - Bushwick Leaders High School for Academic Excellence,1
DOE,School - Amber Charter School,1
DOE,School - Scholars' Academy,1
DOE,School - The Urban Assembly School for the Urban Environment,1
DOE,School - Summit Academy Charter School,1
DOE,School - Success Academy Charter School Brooklyn 6,1
DOE,School - Roads Charter School II,1
DOE,School - PS Q086,1
DOE,School - PS K077,1
DOE,School - PS 130 Hernando De Soto,1
DOE,School - PS 101 Andrew Draper,1
DOE,School - MS 243 Center School,1
DOE,School - East New York Middle School of Excellence,1
DOE,School - East Flatbush Community Research School,1
DOE,School - Brooklyn Urban Garden Charter School,1
DOE,School - Brooklyn International High School,1
DOE,School - Academy of Collaborative Education,1
DOE,School - The School of Science and Applied Learning,1
LPC,LPC,1
DOE,School - PS X014 Senator John Calandra,1
DOE,School - PS 31 William T Davis,1
DOE,School - PS 146 Edward Collins,1
DOE,School - PS 130 Abram Stevens Hewitt,1
DOE,School - Newcomers High School,1
DOE,School - MS 324 - Patria Mirabal,1
DOE,School - Lafayette High School,1
DOE,School - High School for Media and Communications,1
DOE,School - East Side Community High School,1
DOE,School - Carl C Icahn South Bronx Charter School,1
DOE,School - Academy of Public Relations,1
DOE,School - Academy of Applied Mathematics and Technology,1
DOE,School - Academy for Scholarship and Entrepreneurship: A College Board School,1
DOE,School - Wave Preparatory Elementary School,1
DOE,School - Success Academy Charter School Bed-Stuy 1,1
DOE,School - PS-IS 137 Rachel Jean Mitchell,1
DOE,School - PS 264 Bay Ridge Elementary School for the Arts,1
DOE,School - PS 171 Patrick Henry,1
DOE,School - PS 140,1
DOE,School - Lyons Community School,1
DOE,School - JHS 45 Thomas C Giordano,1
DOE,School - Holcombe L Rucker School of Community Research,1
DOE,School - East Side Elementary School, PS 267,1
DOE,School - Business, Computer Applications, and Entrepreneurship High School,1
DSNY,CFC - Staten Island,1
DOF,Correspondence Unit,1
DOF,DOF Legal Affairs,1
DOE,School - Young Women's Leadership School of the Bronx,1
DOE,School - The College Academy,1
DOE,School - The Brooklyn School for Math and Research,1
DOE,School - PS MS 138 Sunrise,1
DOE,School - PS 91 Bronx,1
DOE,School - PS 397 Foster-Laurie,1
DOE,School - PS 247 Brooklyn,1
DOE,School - PS 133,1
DOE,School - MS 180 Dr Daniel Hale Williams,1
DOE,School - MS 158 Marie Curie,1
DOE,School - JHS 202 Robert H Goddard,1
DOE,School - JHS 151 Lou Gehrig,1
DOE,School - Great Oaks Charter School,1
DOE,School - Emma Lazarus High School,1
DOE,School - Christopher Avenue Community School,1
DOE,School - C Columbus High School YABC,1
DOE,School - Ampark Neighborhood,1
DOE,School - PS Q811,1
